Date of Race,Time,Track,Horse,Distance,Place,Industry SP,Betfair SP,Predicted_Win_Probability
2025-07-12,20:30:00,HAMILTON,Keats House,1m½f,2,11.0,13.27,0.14151673
2025-07-12,20:30:00,HAMILTON,Epicurian Lad,1m½f,3,13.0,17.5,0.35082757
2025-07-12,20:30:00,HAMILTON,Spring Festival,1m½f,5,26.0,32.59,0.01442728
2025-07-12,21:00:00,HAMILTON,Gentle Warrior,1m3f,2,2.75,3.21,0.6024347
2025-07-12,21:00:00,HAMILTON,Redondo,1m3f,4,3.75,4.3,0.5063417
2025-07-12,21:00:00,HAMILTON,Lights Go Down,1m3f,7,5.0,5.42,0.38316274
2025-07-12,21:00:00,HAMILTON,Alnayef,1m3f,3,12.0,15.36,0.1475199
2025-07-12,21:00:00,HAMILTON,The Lost Canvas,1m3f,5,13.0,16.0,0.13422355
2025-07-12,21:00:00,HAMILTON,Cougar,1m3f,6,15.0,19.93,0.051126055
2025-07-12,21:00:00,HAMILTON,Krissy,1m3f,PU,17.0,19.5,0.027109863
2025-07-12,21:00:00,HAMILTON,Me And Bobby McGee,1m3f,1,26.0,34.0,0.04201633
2025-06-26,17:45:00,HAMILTON,V Twelve,1m5f,1,2.2,2.24,0.40556338
2025-06-26,17:45:00,HAMILTON,Billy No Mates,1m5f,2,5.0,6.0,0.25871402
2025-06-26,17:45:00,HAMILTON,Krissy,1m5f,5,5.5,6.07,0.2580269
2025-06-26,17:45:00,HAMILTON,Ebony Maw,1m5f,3,6.5,7.84,0.17411007
2025-06-26,17:45:00,HAMILTON,Crystal Guard,1m5f,4,12.0,17.5,0.199315
2025-06-26,17:45:00,HAMILTON,Fanaigi Linn,1m5f,6,21.0,30.0,0.010515289
2025-06-26,17:45:00,HAMILTON,Freewheelin,1m5f,7,81.0,133.68,0.0028580625
2025-06-26,18:15:00,HAMILTON,Wor Faayth,5f,1,1.73,1.79,0.9223797
2025-06-26,18:15:00,HAMILTON,Regal Dream,5f,3,6.0,8.41,0.41649008
2025-06-26,18:15:00,HAMILTON,Believe In Glory,5f,2,7.0,8.4,0.17152411
2025-06-26,18:15:00,HAMILTON,Goldie Bear,5f,5,11.0,14.23,0.19672677
2025-06-26,18:15:00,HAMILTON,Victaz,5f,4,12.0,15.68,0.3487452
2025-06-26,18:15:00,HAMILTON,Thehunnebelllegacy,5f,6,17.0,21.78,0.25620195
2025-06-26,18:15:00,HAMILTON,Washington Times,5f,7,29.0,40.27,0.032646332
2025-06-26,18:15:00,HAMILTON,Resdev Kisses,5f,8,29.0,42.0,0.061189666
2025-06-26,18:45:00,HAMILTON,Maris Angel,5f,3,2.1,2.05,0.84399194
2025-06-26,18:45:00,HAMILTON,Carlton And Co,5f,4,3.25,3.65,0.4114211
2025-06-26,18:45:00,HAMILTON,Kyber Crystal,5f,2,7.5,9.4,0.17056979
2025-06-26,18:45:00,HAMILTON,Jack Of Clubs,5f,5,8.0,9.8,0.10179542
2025-06-26,18:45:00,HAMILTON,Pinpoint,5f,1,15.0,20.0,0.065721445
2025-06-26,18:45:00,HAMILTON,Hard Nut,5f,6,101.0,170.0,0.0061654113
2025-06-26,19:15:00,HAMILTON,Vantheman,5f,2,3.5,3.87,0.5531257
2025-06-26,19:15:00,HAMILTON,Kodiac Thriller,5f,3,4.33,4.5,0.3195384
2025-06-26,19:15:00,HAMILTON,Brummell,5f,8,6.0,7.6,0.30102423
2025-06-26,19:15:00,HAMILTON,Imperial Guard,5f,6,6.0,7.61,0.2290559
2025-06-26,19:15:00,HAMILTON,Brooklyn Nine Nine,5f,1,7.5,8.79,0.14975157
2025-06-26,19:15:00,HAMILTON,Kalik,5f,5,13.0,16.18,0.12292638
2025-06-26,19:15:00,HAMILTON,Classy Al,5f,4,15.0,19.31,0.043672387
2025-06-26,19:15:00,HAMILTON,Vince LAmour,5f,7,23.0,26.99,0.010670008
2025-06-26,19:45:00,HAMILTON,Danger Bay,1m1f,1,2.0,2.02,0.7179384
2025-06-26,19:45:00,HAMILTON,Eternal Force,1m1f,2,3.25,3.54,0.2798091
2025-06-26,19:45:00,HAMILTON,Spy Kingdom,1m1f,3,5.5,8.36,0.25273156
2025-06-26,19:45:00,HAMILTON,Tiernan,1m1f,4,11.0,17.96,0.03564931
2025-06-26,19:45:00,HAMILTON,Montezuma,1m1f,7,15.0,18.89,0.033480283
2025-06-26,19:45:00,HAMILTON,Action Pact,1m1f,8,67.0,304.1,0.057704534
2025-06-26,19:45:00,HAMILTON,Lovette,1m1f,5,67.0,210.0,0.0048706336
2025-06-26,19:45:00,HAMILTON,Liberty Flame,1m1f,10,201.0,840.0,0.00552597
2025-06-26,19:45:00,HAMILTON,Capla Daviekins,1m1f,11,251.0,1000.0,0.0015502278
2025-06-26,19:45:00,HAMILTON,Summerstorms Dream,1m1f,9,251.0,1000.0,0.0047510224
2025-06-26,19:45:00,HAMILTON,Storm On Jura,1m1f,6,251.0,1000.0,0.0061746044
2025-06-26,20:15:00,HAMILTON,Pomme Pomme,1m3f,3,1.91,2.03,0.7815036
2025-06-26,20:15:00,HAMILTON,Word Of Mouth,1m3f,2,3.25,3.45,0.40578774
2025-06-26,20:15:00,HAMILTON,Cymbidium,1m3f,4,7.0,7.8,0.16883115
2025-06-26,20:15:00,HAMILTON,Neoma,1m3f,1,9.5,10.74,0.31178793
2025-06-26,20:45:00,HAMILTON,City Captain,6f,1,1.8,1.79,0.85531354
2025-06-26,20:45:00,HAMILTON,Inanna,6f,2,4.5,5.62,0.29811794
2025-06-26,20:45:00,HAMILTON,Ramon Di Loria,6f,5,6.5,7.58,0.29545537
2025-06-26,20:45:00,HAMILTON,Roach Power,6f,3,12.0,13.61,0.10424148
2025-06-26,20:45:00,HAMILTON,Jump The Gun,6f,6,15.0,19.5,0.030654043
2025-06-26,20:45:00,HAMILTON,Moyola,6f,4,29.0,48.0,0.009038994
2025-06-18,14:15:00,HAMILTON,Gemini Man,1m1f,1,2.5,2.5,0.70029306
2025-06-18,14:15:00,HAMILTON,Hot Team,1m1f,8,5.0,5.57,0.3241319
2025-06-18,14:15:00,HAMILTON,Jumeira Vision,1m1f,7,7.0,8.8,0.16657741
2025-06-18,14:15:00,HAMILTON,Rampant,1m1f,6,8.0,10.5,0.21556441
2025-06-18,14:15:00,HAMILTON,Zumaaty,1m1f,2,10.0,12.8,0.024084192
2025-06-18,14:15:00,HAMILTON,Zebra Star,1m1f,3,12.0,14.12,0.021419877
2025-06-18,14:15:00,HAMILTON,Millbuie,1m1f,4,26.0,34.0,0.029429931
2025-06-18,14:15:00,HAMILTON,On The Bubble,1m1f,5,26.0,28.18,0.013575807
2025-06-18,14:50:00,HAMILTON,Alasrae,5f,7,2.88,3.25,0.6992272
2025-06-18,14:50:00,HAMILTON,Campenaerts,5f,4,3.25,3.74,0.56861264
2025-06-18,14:50:00,HAMILTON,Baggot Street,5f,5,6.0,6.8,0.14860056
2025-06-18,14:50:00,HAMILTON,Awaafi,5f,1,7.0,7.4,0.49145558
2025-06-18,14:50:00,HAMILTON,Aspiral,5f,2,15.0,19.08,0.38230178
2025-06-18,14:50:00,HAMILTON,Havin A Flyer,5f,6,15.0,18.92,0.14852124
2025-06-18,14:50:00,HAMILTON,Veiled Truth,5f,3,26.0,32.0,0.10537778
2025-06-18,15:23:00,HAMILTON,Canons House,5f,1,2.2,2.34,0.757356
2025-06-18,15:23:00,HAMILTON,Bona Fortuna,5f,3,3.25,3.53,0.3834609
2025-06-18,15:23:00,HAMILTON,Woohoo,5f,2,6.0,7.8,0.41424823
2025-06-18,15:23:00,HAMILTON,Hurt You Never,5f,5,13.0,19.5,0.1445571
2025-06-18,15:23:00,HAMILTON,Pop Star,5f,4,15.0,21.0,0.039871793
2025-06-18,15:23:00,HAMILTON,Never Dark,5f,7,21.0,30.0,0.011238858
2025-06-18,15:23:00,HAMILTON,Zaphea,5f,6,41.0,80.0,0.02004791
2025-06-18,16:00:00,HAMILTON,Havana Rum,6f,2,2.75,3.15,0.7471815
2025-06-18,16:00:00,HAMILTON,Iris Dancer,6f,1,3.5,3.78,0.3602345
2025-06-18,16:00:00,HAMILTON,Inanna,6f,3,5.0,5.56,0.18934391
2025-06-18,16:00:00,HAMILTON,Belsito,6f,4,8.5,9.27,0.16066675
2025-06-18,16:00:00,HAMILTON,Gemini Star,6f,7,11.0,13.35,0.050782356
2025-06-18,16:00:00,HAMILTON,Dazy Mazy,6f,5,23.0,25.35,0.025247898
2025-06-18,16:00:00,HAMILTON,Deputy,6f,6,41.0,85.56,0.021193124
2025-06-18,16:40:00,HAMILTON,Blufferonthebus,1m½f,2,3.25,3.69,0.5517646
2025-06-18,16:40:00,HAMILTON,Sands Of Indi,1m½f,9,5.5,6.6,0.58559716
2025-06-18,16:40:00,HAMILTON,Pacifist,1m½f,8,6.0,6.4,0.19902447
2025-06-18,16:40:00,HAMILTON,Coma Cluster,1m½f,5,6.5,6.69,0.25940752
2025-06-18,16:40:00,HAMILTON,Hostelry,1m½f,1,8.5,11.0,0.083955035
2025-06-18,16:40:00,HAMILTON,Sea Regal,1m½f,3,9.0,9.84,0.54521054
2025-06-18,16:40:00,HAMILTON,Kubey,1m½f,4,13.0,16.5,0.08033781
2025-06-18,16:40:00,HAMILTON,Bun Bang Fai,1m½f,6,34.0,48.0,0.022168104
2025-06-18,16:40:00,HAMILTON,Samra Star,1m½f,7,126.0,220.66,0.0018427199
2025-06-18,17:20:00,HAMILTON,Lever Up,1m½f,2,4.5,5.2,0.45472783
2025-06-18,17:20:00,HAMILTON,Balayaged,1m½f,4,26.0,28.31,0.035614707
2025-06-18,17:20:00,HAMILTON,Native Honey,1m½f,6,5.0,5.8,0.47427884
2025-06-18,17:20:00,HAMILTON,Cymbidium,1m½f,7,6.0,6.84,0.35425395
2025-06-18,17:20:00,HAMILTON,Obito,1m½f,1,6.0,8.0,0.2705713
2025-06-18,17:20:00,HAMILTON,Seed Investor,1m½f,8,9.0,11.76,0.4165285
2025-06-18,17:20:00,HAMILTON,Runninsonofagun,1m½f,10,9.0,11.0,0.031082144
2025-06-18,17:20:00,HAMILTON,Say What You See,1m½f,3,13.0,15.5,0.13545072
2025-06-18,17:20:00,HAMILTON,Lightning Galaxy,1m½f,5,15.0,17.55,0.07411902
2025-06-18,17:20:00,HAMILTON,Urban Sky,1m½f,9,21.0,26.0,0.020721868
2025-06-18,17:55:00,HAMILTON,Paper Doll,1m3f,3,3.0,3.35,0.7301987
2025-06-18,17:55:00,HAMILTON,Toronto Raptor,1m3f,10,29.0,38.0,0.023779498
2025-06-18,17:55:00,HAMILTON,Desert Of The Sea,1m3f,11,7.0,7.2,0.084735855
2025-06-18,17:55:00,HAMILTON,Ana Emaraaty,1m3f,7,7.5,9.4,0.17075518
2025-06-18,17:55:00,HAMILTON,Ravenscraig Castle,1m3f,2,8.5,11.36,0.07082791
2025-06-18,17:55:00,HAMILTON,Redondo,1m3f,1,9.0,11.5,0.37011945
2025-06-18,17:55:00,HAMILTON,Kalikapour,1m3f,9,11.0,15.0,0.0979015
2025-06-18,17:55:00,HAMILTON,Naturalia,1m3f,4,13.0,20.0,0.061545815
2025-06-18,17:55:00,HAMILTON,Straya,1m3f,8,15.0,21.0,0.025376046
2025-06-18,17:55:00,HAMILTON,Jaminoz,1m3f,5,19.0,25.15,0.013165085
2025-06-18,17:55:00,HAMILTON,Ayr Poet,1m3f,6,19.0,27.08,0.048874013
2025-06-15,15:45:00,HAMILTON,Big Fun,6f,2,1.57,1.7,0.8523357
2025-06-15,15:45:00,HAMILTON,Vincenzo Peruggia,6f,3,5.5,5.6,0.4677138
2025-06-15,15:45:00,HAMILTON,Gesayed,6f,1,5.5,5.9,0.6364086
2025-06-15,15:45:00,HAMILTON,Masai Angel,6f,5,13.0,16.88,0.37571344
2025-06-15,15:45:00,HAMILTON,Daizen,6f,4,34.0,43.18,0.0034127901
2025-06-15,16:15:00,HAMILTON,U Sure Do,6f,4,4.33,5.06,0.32434314
2025-06-15,16:15:00,HAMILTON,Alpha Magic,6f,1,21.0,30.0,0.05197764
2025-06-15,16:15:00,HAMILTON,Native Honey,6f,9,23.0,38.2,0.070910074
2025-06-15,16:15:00,HAMILTON,Fuji Mountain,6f,7,34.0,49.04,0.0044619213
2025-06-15,16:15:00,HAMILTON,Beechdale,6f,14,51.0,112.2,0.0022917117
2025-06-15,16:15:00,HAMILTON,Lord Roxby,6f,3,4.5,5.77,0.15950397
2025-06-15,16:15:00,HAMILTON,Cabelleroso,6f,12,9.0,10.0,0.055499952
2025-06-15,16:15:00,HAMILTON,Veydari,6f,8,9.0,11.21,0.14608161
2025-06-15,16:15:00,HAMILTON,Far Above The Law,6f,10,9.0,10.5,0.0068226135
2025-06-15,16:15:00,HAMILTON,Tarlac,6f,5,12.0,14.67,0.11695902
2025-06-15,16:15:00,HAMILTON,Lesleys Boy,6f,11,15.0,16.36,0.03786291
2025-06-15,16:15:00,HAMILTON,Educating Rita,6f,6,17.0,22.0,0.014012972
2025-06-15,16:15:00,HAMILTON,Station X,6f,2,17.0,20.59,0.02463265
2025-06-15,16:15:00,HAMILTON,Glorious Kitty,6f,13,17.0,20.51,0.027282164
2025-06-15,16:45:00,HAMILTON,Kings Scholar,1m5f,6,3.0,3.4,0.8132612
2025-06-15,16:45:00,HAMILTON,Alnayef,1m5f,8,34.0,43.02,0.010767412
2025-06-15,16:45:00,HAMILTON,Tafsir,1m5f,11,51.0,100.22,0.0076183397
2025-06-15,16:45:00,HAMILTON,Sam Hawkens,1m5f,1,4.0,4.2,0.48615846
2025-06-15,16:45:00,HAMILTON,Savrola,1m5f,2,7.0,7.6,0.2763011
2025-06-15,16:45:00,HAMILTON,Minstrel Knight,1m5f,4,7.5,9.46,0.04521231
2025-06-15,16:45:00,HAMILTON,Steel Tiger,1m5f,10,10.0,11.71,0.036480054
2025-06-15,16:45:00,HAMILTON,Per Contra,1m5f,3,19.0,27.79,0.040781435
2025-06-15,16:45:00,HAMILTON,Letsbefrank,1m5f,7,23.0,31.9,0.030032728
2025-06-15,16:45:00,HAMILTON,Forza Orta,1m5f,9,26.0,38.53,0.005292701
2025-06-15,16:45:00,HAMILTON,Destinado,1m5f,5,26.0,39.15,0.005920404
2025-06-15,17:15:00,HAMILTON,Blue Day,5f,5,3.75,4.5,0.78848624
2025-06-15,17:15:00,HAMILTON,Zarzyni,5f,7,19.0,28.0,0.04685022
2025-06-15,17:15:00,HAMILTON,Albegone,5f,3,21.0,28.0,0.015112379
2025-06-15,17:15:00,HAMILTON,Never Dark,5f,12,26.0,30.92,0.0076006744
2025-06-15,17:15:00,HAMILTON,Bergerac,5f,1,6.5,7.2,0.029017165
2025-06-15,17:15:00,HAMILTON,Trilby,5f,4,7.0,8.0,0.00839624
2025-06-15,17:15:00,HAMILTON,Oriental Prince,5f,11,8.0,9.0,0.0400212
2025-06-15,17:15:00,HAMILTON,Marching Mac,5f,10,10.0,12.23,0.45203817
2025-06-15,17:15:00,HAMILTON,Curious Rover,5f,9,11.0,15.15,0.27585447
2025-06-15,17:15:00,HAMILTON,Reigning Profit,5f,8,13.0,17.96,0.038725846
2025-06-15,17:15:00,HAMILTON,Manila Scouse,5f,6,15.0,20.44,0.008455728
2025-06-15,17:15:00,HAMILTON,Brooklyn Nine Nine,5f,2,17.0,22.0,0.015654065
2025-06-15,17:45:00,HAMILTON,Zapphire,1m1f,4,4.0,4.5,0.44494185
2025-06-15,17:45:00,HAMILTON,Epidavros,1m1f,2,4.33,5.0,0.28523353
2025-06-15,17:45:00,HAMILTON,Lunar Eclipse,1m1f,3,5.0,5.25,0.13497663
2025-06-15,17:45:00,HAMILTON,Roarin Success,1m1f,1,5.5,6.2,0.07534604
2025-06-15,17:45:00,HAMILTON,Surprised,1m1f,8,8.0,9.03,0.12708034
2025-06-15,17:45:00,HAMILTON,Penelopes Sister,1m1f,5,15.0,17.49,0.062034436
2025-06-15,17:45:00,HAMILTON,Typical Woman,1m1f,7,15.0,19.5,0.14360937
2025-06-15,17:45:00,HAMILTON,Hackney Diamonds,1m1f,6,41.0,60.0,0.020176794
2025-06-15,18:15:00,HAMILTON,Sir Garfield,6f,2,5.0,6.4,0.19544837
2025-06-15,18:15:00,HAMILTON,Hour By Hour,6f,5,17.0,26.86,0.011058437
2025-06-15,18:15:00,HAMILTON,Hectic,6f,9,17.0,21.45,0.031669762
2025-06-15,18:15:00,HAMILTON,Mr Wagyu,6f,10,34.0,52.72,0.003795018
2025-06-15,18:15:00,HAMILTON,Sweet Thing,6f,14,34.0,46.0,0.00774859
2025-06-15,18:15:00,HAMILTON,Mersea,6f,13,67.0,88.35,0.0024353722
2025-06-15,18:15:00,HAMILTON,Brazilian Rose,6f,12,7.0,8.6,0.2016435
2025-06-15,18:15:00,HAMILTON,Rock Melody,6f,11,7.5,11.38,0.2937337
2025-06-15,18:15:00,HAMILTON,Abduction,6f,1,7.5,9.92,0.22590853
2025-06-15,18:15:00,HAMILTON,Sacred Falls,6f,6,8.0,9.61,0.13457628
2025-06-15,18:15:00,HAMILTON,Rock Opera,6f,4,9.0,11.85,0.010618653
2025-06-15,18:15:00,HAMILTON,Cargin Bhui,6f,7,11.0,12.0,0.55757093
2025-06-15,18:15:00,HAMILTON,Monsieur Kodi,6f,3,11.0,14.69,0.19867113
2025-06-15,18:15:00,HAMILTON,Only Spoofing,6f,8,15.0,20.63,0.02637894
2025-06-15,18:45:00,HAMILTON,Gallant Lion,1m3f,7,5.0,5.6,0.30646935
2025-06-15,18:45:00,HAMILTON,Clansman,1m3f,11,19.0,24.89,0.052581906
2025-06-15,18:45:00,HAMILTON,Glasses Up,1m3f,8,23.0,36.0,0.0026885045
2025-06-15,18:45:00,HAMILTON,Cascade Hall,1m3f,10,34.0,60.0,0.038461007
2025-06-15,18:45:00,HAMILTON,Dandys Angel,1m3f,13,51.0,110.0,0.0017347661
2025-06-15,18:45:00,HAMILTON,Cougar,1m3f,9,81.0,122.46,0.004685837
2025-06-15,18:45:00,HAMILTON,Whathappensinvegas,1m3f,4,5.5,6.52,0.1700895
2025-06-15,18:45:00,HAMILTON,Golspie,1m3f,2,5.5,7.41,0.36660597
2025-06-15,18:45:00,HAMILTON,Spanish Hustle,1m3f,1,7.5,9.79,0.2956501
2025-06-15,18:45:00,HAMILTON,Terrorise,1m3f,5,7.5,9.62,0.09552262
2025-06-15,18:45:00,HAMILTON,King Chaos,1m3f,6,11.0,14.45,0.12701921
2025-06-15,18:45:00,HAMILTON,Izzari,1m3f,3,12.0,14.79,0.01921633
2025-06-15,18:45:00,HAMILTON,Idyllic,1m3f,12,13.0,15.65,0.16265175
2025-06-15,18:45:00,HAMILTON,High Court Judge,1m3f,14,17.0,20.0,0.021574682
2025-06-11,18:30:00,HAMILTON,Coconut Bay,6f,3,2.5,2.72,0.2293004
2025-06-11,18:30:00,HAMILTON,Ignac Lamar,6f,5,3.75,4.23,0.5253842
2025-06-11,18:30:00,HAMILTON,The Cola Brasil,6f,2,6.0,7.47,0.10483618
2025-06-11,18:30:00,HAMILTON,Superior Council,6f,1,7.0,6.99,0.28849137
2025-06-11,18:30:00,HAMILTON,Angel Of The Bay,6f,6,11.0,14.77,0.1943996
2025-06-11,18:30:00,HAMILTON,Newyorkstateofmind,6f,7,19.0,24.5,0.015021365
2025-06-11,18:30:00,HAMILTON,Bernie The Bear,6f,4,51.0,69.92,0.0063436213
2025-06-11,19:00:00,HAMILTON,Better And Better,6f,1,2.38,2.5,0.7141444
2025-06-11,19:00:00,HAMILTON,Try Storm Cat,6f,2,2.63,2.94,0.73540634
2025-06-11,19:00:00,HAMILTON,Welbury,6f,3,6.0,7.76,0.41614732
2025-06-11,19:00:00,HAMILTON,Let Me Show You,6f,6,11.0,11.29,0.13599162
2025-06-11,19:00:00,HAMILTON,Snaafy,6f,4,26.0,28.0,0.085457295
2025-06-11,19:00:00,HAMILTON,Muddy Nora,6f,5,81.0,133.48,0.0072250403
2025-06-11,19:30:00,HAMILTON,Valiancy,1m3f,1,1.14,1.15,0.9015949
2025-06-11,19:30:00,HAMILTON,Elsass,1m3f,2,6.0,11.08,0.2662527
2025-06-11,19:30:00,HAMILTON,Canavan,1m3f,4,19.0,50.0,0.017492045
2025-06-11,19:30:00,HAMILTON,Dino Bellagio,1m3f,3,26.0,60.0,0.010354256
2025-06-11,19:30:00,HAMILTON,Angelardo,1m3f,7,41.0,98.32,0.0052611167
2025-06-11,19:30:00,HAMILTON,Uncle Liam,1m3f,6,151.0,524.71,0.0021229591
2025-06-11,19:30:00,HAMILTON,Orient Lad,1m3f,5,251.0,1000.0,0.0016933252
2025-06-11,20:00:00,HAMILTON,Parisiac,5f,3,1.91,2.0,0.5018444
2025-06-11,20:00:00,HAMILTON,Winged Messenger,5f,2,3.5,4.0,0.5541344
2025-06-11,20:00:00,HAMILTON,Classy Al,5f,1,7.0,8.15,0.10757395
2025-06-11,20:00:00,HAMILTON,Lady Celia,5f,4,11.0,12.1,0.024874024
2025-06-11,20:00:00,HAMILTON,Ganesha,5f,5,15.0,18.24,0.05827949
2025-06-11,20:30:00,HAMILTON,Iris Dancer,6f,1,3.25,3.81,0.30633184
2025-06-11,20:30:00,HAMILTON,Flowstate,6f,3,4.33,5.19,0.57218045
2025-06-11,20:30:00,HAMILTON,The Gay Blade,6f,5,5.0,5.2,0.39085957
2025-06-11,20:30:00,HAMILTON,Havana Rum,6f,2,7.5,7.8,0.28612462
2025-06-11,20:30:00,HAMILTON,Travis,6f,7,9.5,12.5,0.11706902
2025-06-11,20:30:00,HAMILTON,Moyola,6f,6,11.0,13.0,0.31939322
2025-06-11,20:30:00,HAMILTON,Vince Lombardi,6f,4,12.0,12.56,0.043466907
2025-06-11,21:00:00,HAMILTON,French Haven,1m½f,3,2.8,3.26,0.5179152
2025-06-11,21:00:00,HAMILTON,Zebra Star,1m½f,7,41.0,54.97,0.015213897
2025-06-11,21:00:00,HAMILTON,Madame Plaintiff,1m½f,11,41.0,73.22,0.014569607
2025-06-11,21:00:00,HAMILTON,Transfuse,1m½f,10,51.0,87.05,0.00491355
2025-06-11,21:00:00,HAMILTON,Gaelic Gladiator,1m½f,13,67.0,138.74,0.0042695925
2025-06-11,21:00:00,HAMILTON,Bellasio,1m½f,2,6.0,7.0,0.24143639
2025-06-11,21:00:00,HAMILTON,Rainwater,1m½f,1,6.5,8.22,0.24854681
2025-06-11,21:00:00,HAMILTON,Shahnaz,1m½f,4,7.0,9.07,0.09015989
2025-06-11,21:00:00,HAMILTON,Ayr Poet,1m½f,8,7.5,10.41,0.32314226
2025-06-11,21:00:00,HAMILTON,Keats House,1m½f,6,7.5,8.6,0.12147789
2025-06-11,21:00:00,HAMILTON,Crownthorpe,1m½f,5,26.0,34.0,0.0045658993
2025-06-11,21:00:00,HAMILTON,Cisco Disco,1m½f,9,34.0,46.64,0.0051176706
2025-06-11,21:00:00,HAMILTON,Falaise Blanc,1m½f,12,34.0,62.57,0.008866891
2025-06-05,14:12:00,HAMILTON,Midnight Tango,6f,1,1.83,1.85,0.75267434
2025-06-05,14:12:00,HAMILTON,Blue Nguru,6f,2,3.13,3.51,0.5812494
2025-06-05,14:12:00,HAMILTON,Impalaka,6f,6,9.0,7.87,0.24983363
2025-06-05,14:12:00,HAMILTON,Alex Supreme,6f,3,19.0,23.34,0.091313474
2025-06-05,14:12:00,HAMILTON,March Ahead,6f,4,21.0,27.48,0.12173109
2025-06-05,14:12:00,HAMILTON,Indigo Sierra,6f,5,41.0,63.81,0.025821673
2025-06-05,14:42:00,HAMILTON,Eternal Sunshine,5f,4,2.5,2.6,0.73348117
2025-06-05,14:42:00,HAMILTON,Hurt You Never,5f,1,5.0,5.54,0.5270565
2025-06-05,14:42:00,HAMILTON,Stash The Cash,5f,3,5.0,5.23,0.36886463
2025-06-05,14:42:00,HAMILTON,Parisiac,5f,2,8.0,9.27,0.32540107
2025-06-05,14:42:00,HAMILTON,Betweenthesticks,5f,6,9.5,10.73,0.2922876
2025-06-05,14:42:00,HAMILTON,Willingly,5f,5,12.0,14.38,0.1659088
2025-06-05,15:12:00,HAMILTON,Dreams Adozen,1m5f,3,2.88,3.17,0.69602555
2025-06-05,15:12:00,HAMILTON,Sea Legend,1m5f,8,5.5,6.4,0.4621887
